episode,method,seed,absence_days,start,goal,success,travel_cost,oracle_cost,regret,collisions,replans,planned_blocked_edges,expected_plan_cost,risk_sum,budget
251,age_decay,31287,138.2779324154923,6,37,1.0,9.668195928219017,9.617459245959612,0.050736682259405086,0.0,1.0,0.0,51.79569847935473,2.3404168083964287,38.83055368042932
251,uncertainty_only,31287,138.2779324154923,6,37,1.0,28.24793262728446,9.617459245959612,18.630473381324848,1.0,2.0,1.0,45.80844000956192,3.7544384361209726,38.83055368042932
251,cemd,31287,138.2779324154923,6,37,0.0,39.012090422080725,9.617459245959612,29.394631176121113,2.0,3.0,2.0,56.37815620674076,2.5923212713911448,38.83055368042932
251,oracle_prob,31287,138.2779324154923,6,37,0.0,39.012090422080725,9.617459245959612,29.394631176121113,2.0,3.0,2.0,75.47125904424693,2.535795200670498,38.83055368042932
252,no_decay,31324,126.43537321514235,1,40,1.0,30.093014623428182,9.616695072643106,20.476319550785078,1.0,2.0,1.0,10.662047224703764,0.0,38.829216377125434
252,fixed_hazard,31324,126.43537321514235,1,40,1.0,30.093014623428182,9.616695072643106,20.476319550785078,1.0,2.0,1.0,73.23333642608179,4.171419280091869,38.829216377125434
252,age_decay,31324,126.43537321514235,1,40,1.0,28.221822895346815,9.616695072643106,18.605127822703707,1.0,2.0,1.0,31.475518575025333,3.0034563262182106,38.829216377125434
252,uncertainty_only,31324,126.43537321514235,1,40,1.0,30.37267335281529,9.616695072643106,20.755978280172187,1.0,2.0,1.0,64.53164997047485,3.6768913942257577,38.829216377125434
252,cemd,31324,126.43537321514235,1,40,0.0,44.290531067327315,9.616695072643106,34.67383599468421,2.0,3.0,2.0,5.978561445161135,2.667002969855114,38.829216377125434
252,oracle_prob,31324,126.43537321514235,1,40,0.0,44.290531067327315,9.616695072643106,34.67383599468421,2.0,3.0,2.0,22.65892096003787,3.4006495385149096,38.829216377125434
253,no_decay,31361,114.92226269499677,1,40,1.0,27.749231960663963,9.366345271467727,18.382886689196233,1.0,2.0,1.0,8.357498004059472,0.0,38.391104225068524
253,fixed_hazard,31361,114.92226269499677,1,40,1.0,27.749231960663963,9.366345271467727,18.382886689196233,1.0,2.0,1.0,54.03204150238037,3.171843298494507,38.391104225068524
253,age_decay,31361,114.92226269499677,1,40,0.0,40.97386647668106,9.366345271467727,31.60752120521333,2.0,3.0,2.0,36.56015581193989,1.8114658878913967,38.391104225068524
253,uncertainty_only,31361,114.92226269499677,1,40,0.0,41.004542096870175,9.366345271467727,31.638196825402446,2.0,3.0,2.0,32.12383034397397,2.1333224515242692,38.391104225068524
253,cemd,31361,114.92226269499677,1,40,1.0,27.749231960663963,9.366345271467727,18.382886689196233,1.0,2.0,1.0,12.787614972953126,0.9379255816622735,38.391104225068524
253,oracle_prob,31361,114.92226269499677,1,40,1.0,27.7305872890529,9.366345271467727,18.36424201758517,1.0,2.0,1.0,22.64586418102836,2.326819329763471,38.391104225068524
254,no_decay,31398,124.65520299888757,41,1,0.0,44.45289411897524,10.738639091336498,33.71425502763874,2.0,3.0,2.0,4.342342537299155,0.0,40.79261840983887
254,fixed_hazard,31398,124.65520299888757,41,1,0.0,44.45289411897524,10.738639091336498,33.71425502763874,2.0,3.0,2.0,29.857556442159492,3.1894017381075415,40.79261840983887
254,age_decay,31398,124.65520299888757,41,1,0.0,43.337611702297174,10.738639091336498,32.59897261096067,2.0,3.0,2.0,32.1343612455195,2.175506850438223,40.79261840983887
254,uncertainty_only,31398,124.65520299888757,41,1,1.0,29.36343194280412,10.738639091336498,18.62479285146762,1.0,2.0,1.0,49.25501354024888,3.4238200691264975,40.79261840983887
254,cemd,31398,124.65520299888757,41,1,1.0,29.604143225369466,10.738639091336498,18.865504134032967,1.0,2.0,1.0,21.021146192881588,0.9995904839686067,40.79261840983887
254,oracle_prob,31398,124.65520299888757,41,1,1.0,11.016958198406266,10.738639091336498,0.2783191070697679,0.0,1.0,0.0,50.37129945874862,2.1863522922412413,40.79261840983887
255,no_decay,31435,116.73151825131748,0,41,0.0,44.08365043224911,11.889191890957962,32.19445854129115,2.0,3.0,2.0,7.542310403527418,0.0,42.80608580917644
255,fixed_hazard,31435,116.73151825131748,0,41,0.0,44.08365043224911,11.889191890957962,32.19445854129115,2.0,3.0,2.0,50.97072419812734,3.1020295567571368,42.80608580917644
255,age_decay,31435,116.73151825131748,0,41,0.0,43.168367235417044,11.889191890957962,31.279175344459084,2.0,3.0,2.0,54.434127017564656,2.2872386962698394,42.80608580917644
255,uncertainty_only,31435,116.73151825131748,0,41,0.0,43.225780952984074,11.889191890957962,31.336589062026114,2.0,3.0,2.0,47.07052521972728,2.81351250420174,42.80608580917644
255,cemd,31435,116.73151825131748,0,41,1.0,30.4169127981093,11.889191890957962,18.52772090715134,1.0,2.0,1.0,4.728260016739311,1.2686409011914503,42.80608580917644
255,oracle_prob,31435,116.73151825131748,0,41,1.0,30.39537739376322,11.889191890957962,18.50618550280526,1.0,2.0,1.0,13.77929963914568,2.9744904592916597,42.80608580917644
256,no_decay,31472,126.81556897130254,13,35,1.0,29.11871282890915,10.536725788078705,18.581987040830445,1.0,2.0,1.0,6.535613449446662,0.0,40.43927012913773
256,fixed_hazard,31472,126.81556897130254,13,35,1.0,29.11871282890915,10.536725788078705,18.581987040830445,1.0,2.0,1.0,45.80931376365496,4.000099106076773,40.43927012913773
256,age_decay,31472,126.81556897130254,13,35,1.0,29.079299774767364,10.536725788078705,18.54257398668866,1.0,2.0,1.0,64.89072224999929,3.483127943326947,40.43927012913773
256,uncertainty_only,31472,126.81556897130254,13,35,0.0,41.08239845555513,10.536725788078705,30.545672667476424,2.0,3.0,2.0,63.116653846176725,1.6979195148870356,40.43927012913773
256,cemd,31472,126.81556897130254,13,35,1.0,10.727225387145495,10.536725788078705,0.19049959906678993,0.0,1.0,0.0,27.953163686825935,0.9569965722044689,40.43927012913773
256,oracle_prob,31472,126.81556897130254,13,35,0.0,41.08239845555513,10.536725788078705,30.545672667476424,2.0,3.0,2.0,55.246253222044345,1.3038119725639765,40.43927012913773
257,no_decay,31509,131.50888592029764,3,34,0.0,39.923903579457146,7.636909492405625,32.286994087051525,2.0,3.0,2.0,7.555165778018807,0.0,35.36459161170984
257,fixed_hazard,31509,131.50888592029764,3,34,0.0,39.923903579457146,7.636909492405625,32.286994087051525,2.0,3.0,2.0,52.526081534199534,1.7845601490547907,35.36459161170984
257,age_decay,31509,131.50888592029764,3,34,1.0,28.063819147438004,7.636909492405625,20.42690965503238,1.0,2.0,1.0,45.59266387657016,2.687684449071191,35.36459161170984
257,uncertainty_only,31509,131.50888592029764,3,34,0.0,41.13795807957442,7.636909492405625,33.501048587168796,2.0,3.0,2.0,25.917875035880456,1.9716462043840823,35.36459161170984
257,cemd,31509,131.50888592029764,3,34,1.0,7.636909492405625,7.636909492405625,0.0,0.0,1.0,0.0,18.431321541199093,0.5996895582663039,35.36459161170984
257,oracle_prob,31509,131.50888592029764,3,34,1.0,26.186381223456834,7.636909492405625,18.54947173105121,1.0,2.0,1.0,40.07268883142523,2.271824085045674,35.36459161170984
258,no_decay,31546,113.61200325557624,14,41,1.0,9.66723947591423,9.66723947591423,0.0,0.0,1.0,0.0,9.66723947591423,0.0,38.9176690828499
258,fixed_hazard,31546,113.61200325557624,14,41,1.0,9.66723947591423,9.66723947591423,0.0,0.0,1.0,0.0,65.90404110282414,3.1242667570505507,38.9176690828499
258,age_decay,31546,113.61200325557624,14,41,1.0,28.48565665629635,9.66723947591423,18.81841718038212,1.0,2.0,1.0,38.58382743374963,2.672255762792177,38.9176690828499
258,uncertainty_only,31546,113.61200325557624,14,41,1.0,9.79061766832555,9.66723947591423,0.12337819241132131,0.0,1.0,0.0,49.883768377217265,2.227397261605095,38.9176690828499
258,cemd,31546,113.61200325557624,14,41,1.0,9.767355935507778,9.66723947591423,0.10011645959354887,0.0,1.0,0.0,12.635288457215784,0.15932958453933355,38.9176690828499
258,oracle_prob,31546,113.61200325557624,14,41,1.0,9.888069238386775,9.66723947591423,0.2208297624725457,0.0,1.0,0.0,34.77790397926217,1.3827685967152996,38.9176690828499
259,no_decay,31583,133.2042515606172,7,34,0.0,61.499995543843795,14.243088900039766,47.25690664380403,3.0,4.0,3.0,6.175070256331173,0.0,46.92540557506959
259,fixed_hazard,31583,133.2042515606172,7,34,0.0,61.499995543843795,14.243088900039766,47.25690664380403,3.0,4.0,3.0,46.4127795753988,3.3531424432556354,46.92540557506959
259,age_decay,31583,133.2042515606172,7,34,0.0,58.41677516391887,14.243088900039766,44.173686263879105,3.0,4.0,3.0,60.67663499171577,1.8871065361228985,46.92540557506959
259,uncertainty_only,31583,133.2042515606172,7,34,0.0,57.34396912778427,14.243088900039766,43.100880227744504,3.0,4.0,3.0,59.26935438819227,2.196031707016978,46.92540557506959
259,cemd,31583,133.2042515606172,7,34,0.0,60.63137475874462,14.243088900039766,46.388285858704855,3.0,4.0,3.0,8.58955035075288,2.763420626446484,46.92540557506959
259,oracle_prob,31583,133.2042515606172,7,34,0.0,79.90591472463203,14.243088900039766,65.66282582459226,4.0,5.0,4.0,29.37704677403942,4.09094078861167,46.92540557506959
260,no_decay,31620,65.99494231735912,41,7,0.0,44.779861439499456,11.077759346543324,33.70210209295613,2.0,3.0,2.0,8.706791591596124,0.0,41.386078856450816
260,fixed_hazard,31620,65.99494231735912,41,7,0.0,44.779861439499456,11.077759346543324,33.70210209295613,2.0,3.0,2.0,41.92917165619264,2.0763987540372826,41.386078856450816
260,age_decay,31620,65.99494231735912,41,7,0.0,46.77261708684503,11.077759346543324,35.69485774030171,2.0,3.0,2.0,13.604160045967266,2.0198730753142105,41.386078856450816
260,uncertainty_only,31620,65.99494231735912,41,7,1.0,29.667514952320158,11.077759346543324,18.589755605776833,1.0,2.0,1.0,11.433277910824039,1.9325873596185266,41.386078856450816
260,cemd,31620,65.99494231735912,41,7,1.0,29.474546101738138,11.077759346543324,18.396786755194814,1.0,2.0,1.0,11.661106828486748,0.742918656936314,41.386078856450816
260,oracle_prob,31620,65.99494231735912,41,7,1.0,29.574830498431314,11.077759346543324,18.49707115188799,1.0,2.0,1.0,31.022414057023216,1.383184658480085,41.386078856450816
261,no_decay,31657,109.42427682725366,36,13,0.0,41.06618453769882,9.5051173027596,31.561067234939216,2.0,3.0,2.0,6.3877123369181135,0.0,38.6339552798293
261,fixed_hazard,31657,109.42427682725366,36,13,0.0,41.06618453769882,9.5051173027596,31.561067234939216,2.0,3.0,2.0,43.79654661058592,2.0782685707593225,38.6339552798293
261,age_decay,31657,109.42427682725366,36,13,0.0,81.08855162804991,9.5051173027596,71.58343432529031,4.0,5.0,4.0,50.24423265849161,3.577888580189075,38.6339552798293
261,uncertainty_only,31657,109.42427682725366,36,13,0.0,45.02517236889998,9.5051173027596,35.52005506614038,2.0,3.0,2.0,36.031026158987245,2.800815958136633,38.6339552798293
261,cemd,31657,109.42427682725366,36,13,1.0,9.607788550846752,9.5051173027596,0.10267124808715167,0.0,1.0,0.0,14.663496883160054,0.2808726851285168,38.6339552798293
261,oracle_prob,31657,109.42427682725366,36,13,1.0,30.024894567989367,9.5051173027596,20.519777265229767,1.0,2.0,1.0,31.907439682832898,2.12216129821569,38.6339552798293
262,no_decay,31694,134.5162174023265,8,39,0.0,38.95745720243501,7.58026923765292,31.377187964782088,2.0,3.0,2.0,8.696568341529952,0.0,35.265471165892606
262,fixed_hazard,31694,134.5162174023265,8,39,0.0,38.95745720243501,7.58026923765292,31.377187964782088,2.0,3.0,2.0,60.873219203230484,1.4493514128250147,35.265471165892606
262,age_decay,31694,134.5162174023265,8,39,0.0,38.95745720243501,7.58026923765292,31.377187964782088,2.0,3.0,2.0,58.61502526480892,0.8949798862899212,35.265471165892606
262,uncertainty_only,31694,134.5162174023265,8,39,0.0,38.95745720243501,7.58026923765292,31.377187964782088,2.0,3.0,2.0,59.65664247985471,2.175010678939233,35.265471165892606
262,cemd,31694,134.5162174023265,8,39,0.0,38.95745720243501,7.58026923765292,31.377187964782088,2.0,3.0,2.0,26.04804767955228,0.6064084490680277,35.265471165892606
262,oracle_prob,31694,134.5162174023265,8,39,0.0,38.95745720243501,7.58026923765292,31.377187964782088,2.0,3.0,2.0,57.32764489923596,1.1954032020296772,35.265471165892606
263,no_decay,31731,123.44579702790367,41,1,0.0,42.21228701386732,10.818109177126022,31.394177836741296,2.0,3.0,2.0,6.473576648536371,0.0,40.93169105997054
263,fixed_hazard,31731,123.44579702790367,41,1,0.0,42.21228701386732,10.818109177126022,31.394177836741296,2.0,3.0,2.0,47.46959574034557,2.6571493855802255,40.93169105997054
263,age_decay,31731,123.44579702790367,41,1,1.0,10.971353108275192,10.818109177126022,0.15324393114917,0.0,1.0,0.0,64.91142534914047,2.9966706800480716,40.93169105997054
263,uncertainty_only,31731,123.44579702790367,41,1,1.0,31.47167666934474,10.818109177126022,20.653567492218716,1.0,2.0,1.0,37.96915843491678,4.683932992114949,40.93169105997054
263,cemd,31731,123.44579702790367,41,1,0.0,42.303099515676536,10.818109177126022,31.484990338550514,2.0,3.0,2.0,26.268363351968134,0.09840603549382332,40.93169105997054
263,oracle_prob,31731,123.44579702790367,41,1,0.0,42.34119453250466,10.818109177126022,31.523085355378637,2.0,3.0,2.0,44.43371665406033,1.2729189596196364,40.93169105997054
264,no_decay,31768,27.450145060070682,13,35,1.0,10.523130349234473,10.523130349234473,0.0,0.0,1.0,0.0,10.523130349234473,0.0,40.415478111160326
264,fixed_hazard,31768,27.450145060070682,13,35,1.0,10.523130349234473,10.523130349234473,0.0,0.0,1.0,0.0,29.10507715144561,1.0323303779006188,40.415478111160326
264,age_decay,31768,27.450145060070682,13,35,1.0,10.671074398957547,10.523130349234473,0.1479440497230744,0.0,1.0,0.0,22.697582080384848,0.6681393156348502,40.415478111160326
264,uncertainty_only,31768,27.450145060070682,13,35,1.0,29.079415335735035,10.523130349234473,18.556284986500565,1.0,2.0,1.0,18.92058491876844,0.9394090024882419,40.415478111160326
264,cemd,31768,27.450145060070682,13,35,1.0,28.99269672725706,10.523130349234473,18.469566378022584,1.0,2.0,1.0,16.93069137432256,0.5345228080912707,40.415478111160326
264,oracle_prob,31768,27.450145060070682,13,35,1.0,11.083068731033876,10.523130349234473,0.5599383817994035,0.0,1.0,0.0,24.96423002398,0.7711756273858957,40.415478111160326
265,no_decay,31805,118.78455448238536,5,36,0.0,41.13795873872804,9.596467473405431,31.541491265322605,2.0,3.0,2.0,6.34912882385953,0.0,38.79381807845951
265,fixed_hazard,31805,118.78455448238536,5,36,0.0,41.13795873872804,9.596467473405431,31.541491265322605,2.0,3.0,2.0,45.23893263071693,2.1605446559365222,38.79381807845951
265,age_decay,31805,118.78455448238536,5,36,0.0,59.43726981590581,9.596467473405431,49.840802342500375,3.0,4.0,3.0,49.38719183907626,2.330205440712632,38.79381807845951
265,uncertainty_only,31805,118.78455448238536,5,36,0.0,61.540273001914244,9.596467473405431,51.94380552850881,3.0,4.0,3.0,55.053752094004224,2.339800881166071,38.79381807845951
265,cemd,31805,118.78455448238536,5,36,1.0,27.95079150385929,9.596467473405431,18.35432403045386,1.0,2.0,1.0,13.847910875975426,1.032347759240475,38.79381807845951
265,oracle_prob,31805,118.78455448238536,5,36,0.0,41.13795873872804,9.596467473405431,31.541491265322605,2.0,3.0,2.0,35.00834510418765,1.5641153704674158,38.79381807845951
266,no_decay,31842,91.68510692436946,5,36,1.0,27.916889817779268,9.554190524541552,18.362699293237718,1.0,2.0,1.0,8.518177825628163,0.0,38.71983341794771
266,fixed_hazard,31842,91.68510692436946,5,36,1.0,27.916889817779268,9.554190524541552,18.362699293237718,1.0,2.0,1.0,49.120710574536346,2.8196203297852898,38.71983341794771
266,age_decay,31842,91.68510692436946,5,36,1.0,9.719825259807976,9.554190524541552,0.16563473526642447,0.0,1.0,0.0,33.16909772077608,1.3027373589426725,38.71983341794771
266,uncertainty_only,31842,91.68510692436946,5,36,0.0,40.99829325688403,9.554190524541552,31.44410273234248,2.0,3.0,2.0,44.055529940978694,1.5114367116229233,38.71983341794771
266,cemd,31842,91.68510692436946,5,36,0.0,42.060371348055604,9.554190524541552,32.50618082351405,2.0,3.0,2.0,7.2173682737978595,1.132388882538082,38.71983341794771
266,oracle_prob,31842,91.68510692436946,5,36,0.0,40.99829325688403,9.554190524541552,31.44410273234248,2.0,3.0,2.0,24.310643308231587,2.018025829155601,38.71983341794771
267,no_decay,31879,28.513211727570337,13,35,1.0,30.812842923759643,10.514944228102957,20.297898695656684,1.0,2.0,1.0,3.121809232869597,0.0,40.40115239918018
267,fixed_hazard,31879,28.513211727570337,13,35,1.0,30.812842923759643,10.514944228102957,20.297898695656684,1.0,2.0,1.0,10.141281070426693,1.689872849782264,40.40115239918018
267,age_decay,31879,28.513211727570337,13,35,1.0,10.901109097746646,10.514944228102957,0.38616486964368946,0.0,1.0,0.0,31.613420133804638,1.1506839464476664,40.40115239918018
267,uncertainty_only,31879,28.513211727570337,13,35,1.0,31.016728742522194,10.514944228102957,20.501784514419235,1.0,2.0,1.0,9.692272232147932,1.318820836791192,40.40115239918018
267,cemd,31879,28.513211727570337,13,35,1.0,31.233187367064197,10.514944228102957,20.718243138961242,1.0,2.0,1.0,16.866928423496297,1.348191077173523,40.40115239918018
267,oracle_prob,31879,28.513211727570337,13,35,1.0,31.385907547783976,10.514944228102957,20.870963319681017,1.0,2.0,1.0,18.118668369714207,1.6160595371143445,40.40115239918018
268,no_decay,31916,70.7799248268164,28,6,0.0,43.102324797763494,10.645618733712073,32.45670606405142,2.0,3.0,2.0,5.384812182225181,0.0,40.62983278399613
268,fixed_hazard,31916,70.7799248268164,28,6,0.0,43.102324797763494,10.645618733712073,32.45670606405142,2.0,3.0,2.0,26.64042093534381,1.8893874447216559,40.62983278399613
268,age_decay,31916,70.7799248268164,28,6,1.0,31.306867830544366,10.645618733712073,20.661249096832293,1.0,2.0,1.0,14.390606421882378,2.089709851217763,40.62983278399613
268,uncertainty_only,31916,70.7799248268164,28,6,0.0,47.37854788883626,10.645618733712073,36.73292915512418,2.0,3.0,2.0,19.008628863690824,2.606379047428592,40.62983278399613
268,cemd,31916,70.7799248268164,28,6,0.0,47.35678727768242,10.645618733712073,36.711168543970345,2.0,3.0,2.0,34.733829579803455,2.182396411940182,40.62983278399613
268,oracle_prob,31916,70.7799248268164,28,6,0.0,47.35678727768242,10.645618733712073,36.711168543970345,2.0,3.0,2.0,32.221351343163775,2.771006634928009,40.62983278399613
269,no_decay,31953,61.079690682187426,34,1,1.0,9.54057576294489,9.54057576294489,0.0,0.0,1.0,0.0,9.54057576294489,0.0,38.69600758515356
269,fixed_hazard,31953,61.079690682187426,34,1,1.0,9.54057576294489,9.54057576294489,0.0,0.0,1.0,0.0,40.724138554523066,1.732420155087677,38.69600758515356
269,age_decay,31953,61.079690682187426,34,1,0.0,41.29341027053984,9.54057576294489,31.752834507594947,2.0,3.0,2.0,29.182531139004087,0.999685427457049,38.69600758515356
269,uncertainty_only,31953,61.079690682187426,34,1,0.0,41.03111767437338,9.54057576294489,31.490541911428487,2.0,3.0,2.0,29.99529659369534,0.9873561197160012,38.69600758515356
269,cemd,31953,61.079690682187426,34,1,0.0,42.33339522813217,9.54057576294489,32.79281946518728,2.0,3.0,2.0,20.082317845781,0.03392892699520422,38.69600758515356
269,oracle_prob,31953,61.079690682187426,34,1,1.0,28.204761263787045,9.54057576294489,18.664185500842155,1.0,2.0,1.0,27.62098463688712,1.4683478097179783,38.69600758515356
270,no_decay,31990,69.29442199764274,0,41,0.0,46.380211573658386,11.911819272311977,34.46839230134641,2.0,3.0,2.0,3.414460605328844,0.0,42.84568372654596
270,fixed_hazard,31990,69.29442199764274,0,41,0.0,46.380211573658386,11.911819272311977,34.46839230134641,2.0,3.0,2.0,15.705830241503842,2.503797518480092,42.84568372654596
270,age_decay,31990,69.29442199764274,0,41,1.0,11.949639132489883,11.911819272311977,0.037819860177906506,0.0,1.0,0.0,41.24657691851572,1.6276076547792129,42.84568372654596
270,uncertainty_only,31990,69.29442199764274,0,41,1.0,30.46283584449808,11.911819272311977,18.551016572186104,1.0,2.0,1.0,29.81906177305597,2.152832466953345,42.84568372654596
270,cemd,31990,69.29442199764274,0,41,1.0,11.998950967797757,11.911819272311977,0.08713169548578037,0.0,1.0,0.0,32.1363218834989,1.1187428286500634,42.84568372654596
270,oracle_prob,31990,69.29442199764274,0,41,0.0,45.36615485973788,11.911819272311977,33.4543355874259,2.0,3.0,2.0,13.01440733193998,2.211362800735752,42.84568372654596
271,no_decay,32027,129.09280066670698,41,8,0.0,46.48912356862367,9.758083758860085,36.73103980976359,2.0,3.0,2.0,3.17163758451112,0.0,39.07664657800515
271,fixed_hazard,32027,129.09280066670698,41,8,0.0,46.48912356862367,9.758083758860085,36.73103980976359,2.0,3.0,2.0,22.922885635557524,4.0234023807687125,39.07664657800515
271,age_decay,32027,129.09280066670698,41,8,1.0,28.431315619706933,9.758083758860085,18.673231860846847,1.0,2.0,1.0,68.9679139264401,3.3978112678515755,39.07664657800515
271,uncertainty_only,32027,129.09280066670698,41,8,1.0,28.29043507687993,9.758083758860085,18.532351318019845,1.0,2.0,1.0,62.66942791965727,2.9720880664125513,39.07664657800515
271,cemd,32027,129.09280066670698,41,8,1.0,9.758083758860085,9.758083758860085,0.0,0.0,1.0,0.0,15.153622359898744,0.2997521445021477,39.07664657800515
271,oracle_prob,32027,129.09280066670698,41,8,0.0,46.525172116004555,9.758083758860085,36.76708835714447,2.0,3.0,2.0,18.750962921361918,2.1189142440131965,39.07664657800515
272,no_decay,32064,47.376613593976394,0,41,0.0,44.09443364720687,11.658517152575861,32.43591649463101,2.0,3.0,2.0,7.455947367112408,0.0,42.40240501700776
272,fixed_hazard,32064,47.376613593976394,0,41,0.0,44.09443364720687,11.658517152575861,32.43591649463101,2.0,3.0,2.0,28.542785715908916,1.5062027391997506,42.40240501700776
272,age_decay,32064,47.376613593976394,0,41,0.0,43.24653815814739,11.658517152575861,31.588021005571527,2.0,3.0,2.0,25.906331373653657,1.2045623807059234,42.40240501700776
272,uncertainty_only,32064,47.376613593976394,0,41,0.0,43.21946453142093,11.658517152575861,31.56094737884507,2.0,3.0,2.0,30.85995970852194,1.1563561267279383,42.40240501700776
272,cemd,32064,47.376613593976394,0,41,0.0,62.693996457093334,11.658517152575861,51.03547930451747,3.0,4.0,3.0,8.57818898400504,0.6533432251490359,42.40240501700776
272,oracle_prob,32064,47.376613593976394,0,41,0.0,62.516095570777125,11.658517152575861,50.857578418201264,3.0,4.0,3.0,16.370374602280396,1.4747083027810364,42.40240501700776
273,no_decay,32101,111.13597504320755,35,20,0.0,39.86747597645395,9.607314357400014,30.26016161905394,2.0,3.0,2.0,10.532685553827783,0.0,38.812800125450025
273,fixed_hazard,32101,111.13597504320755,35,20,0.0,39.86747597645395,9.607314357400014,30.26016161905394,2.0,3.0,2.0,68.24877740398124,1.6032247736153737,38.812800125450025
273,age_decay,32101,111.13597504320755,35,20,0.0,39.86747597645395,9.607314357400014,30.26016161905394,2.0,3.0,2.0,52.53994835520504,1.560830604596718,38.812800125450025
273,uncertainty_only,32101,111.13597504320755,35,20,0.0,39.86747597645395,9.607314357400014,30.26016161905394,2.0,3.0,2.0,53.22711462920428,1.0154077525203795,38.812800125450025
273,cemd,32101,111.13597504320755,35,20,0.0,39.86747597645395,9.607314357400014,30.26016161905394,2.0,3.0,2.0,43.563297651166685,1.8395410988186605,38.812800125450025
273,oracle_prob,32101,111.13597504320755,35,20,0.0,39.86747597645395,9.607314357400014,30.26016161905394,2.0,3.0,2.0,67.86272245093424,3.0525336983735807,38.812800125450025
274,no_decay,32138,105.31437470189874,41,3,1.0,29.56683232777671,8.720238151262672,20.84659417651404,1.0,2.0,1.0,9.96022568356537,0.0,37.260416764709674
274,fixed_hazard,32138,105.31437470189874,41,3,1.0,29.56683232777671,8.720238151262672,20.84659417651404,1.0,2.0,1.0,61.85165240220307,3.5234919376852765,37.260416764709674
274,age_decay,32138,105.31437470189874,41,3,1.0,10.796205382288598,8.720238151262672,2.075967231025926,0.0,1.0,0.0,45.22647086006212,1.9127925265429737,37.260416764709674
274,uncertainty_only,32138,105.31437470189874,41,3,1.0,8.720238151262672,8.720238151262672,0.0,0.0,1.0,0.0,54.098644019179616,2.5210225482176085,37.260416764709674
274,cemd,32138,105.31437470189874,41,3,1.0,10.707002633177957,8.720238151262672,1.9867644819152854,0.0,1.0,0.0,19.69619953121135,0.49939982766852187,37.260416764709674
274,oracle_prob,32138,105.31437470189874,41,3,1.0,8.720238151262672,8.720238151262672,0.0,0.0,1.0,0.0,35.211220815764065,1.4717212591389663,37.260416764709674
275,no_decay,32175,59.86808288209959,35,5,0.0,63.376098517474254,12.82614764666376,50.54995087081049,3.0,4.0,3.0,9.567731941531555,0.0,44.44575838166158
275,fixed_hazard,32175,59.86808288209959,35,5,0.0,63.376098517474254,12.82614764666376,50.54995087081049,3.0,4.0,3.0,45.367183005737324,2.430826924112738,44.44575838166158
275,age_decay,32175,59.86808288209959,35,5,0.0,48.53539663518215,12.82614764666376,35.7092489885184,2.0,3.0,2.0,20.562071582642787,1.6776593924609058,44.44575838166158
275,uncertainty_only,32175,59.86808288209959,35,5,0.0,61.3405143046527,12.82614764666376,48.514366657988944,3.0,4.0,3.0,40.581697704612935,2.1252556685396407,44.44575838166158
275,cemd,32175,59.86808288209959,35,5,0.0,49.87467109173779,12.82614764666376,37.048523445074025,2.0,3.0,2.0,38.88377194775357,1.0911071564780483,44.44575838166158
275,oracle_prob,32175,59.86808288209959,35,5,0.0,49.87467109173779,12.82614764666376,37.048523445074025,2.0,3.0,2.0,49.511411162997014,2.604239408325418,44.44575838166158
276,no_decay,32212,28.78495842116306,6,36,1.0,10.62175940022251,10.62175940022251,0.0,0.0,1.0,0.0,10.62175940022251,0.0,40.58807895038939
276,fixed_hazard,32212,28.78495842116306,6,36,1.0,10.62175940022251,10.62175940022251,0.0,0.0,1.0,0.0,29.73240827018161,1.0617027149977278,40.58807895038939
276,age_decay,32212,28.78495842116306,6,36,1.0,10.914262469490456,10.62175940022251,0.292503069267946,0.0,1.0,0.0,21.76502058168755,0.6028198951220608,40.58807895038939
276,uncertainty_only,32212,28.78495842116306,6,36,1.0,11.288043981526421,10.62175940022251,0.6662845813039109,0.0,1.0,0.0,24.64763028179663,0.7421992389039005,40.58807895038939
276,cemd,32212,28.78495842116306,6,36,1.0,29.232789067207182,10.62175940022251,18.61102966698467,1.0,2.0,1.0,5.791683614296492,0.37137171145976444,40.58807895038939
276,oracle_prob,32212,28.78495842116306,6,36,1.0,11.172325101042148,10.62175940022251,0.5505657008196376,0.0,1.0,0.0,21.42236906991154,0.5694468871594107,40.58807895038939
277,no_decay,32249,130.996671614062,6,36,1.0,28.9302971718808,10.541104255355041,18.389192916525758,1.0,2.0,1.0,7.450145109232724,0.0,40.44693244687132
277,fixed_hazard,32249,130.996671614062,6,36,1.0,28.9302971718808,10.541104255355041,18.389192916525758,1.0,2.0,1.0,54.11269287139764,4.0737144871731275,40.44693244687132
277,age_decay,32249,130.996671614062,6,36,1.0,10.554079932772598,10.541104255355041,0.012975677417557563,0.0,1.0,0.0,56.14587646221768,2.532877584969171,40.44693244687132
277,uncertainty_only,32249,130.996671614062,6,36,0.0,42.02919880167456,10.541104255355041,31.48809454631952,2.0,3.0,2.0,57.67279175755321,2.189299814001071,40.44693244687132
277,cemd,32249,130.996671614062,6,36,0.0,47.469978171533825,10.541104255355041,36.92887391617879,2.0,3.0,2.0,17.194816627639813,1.9005617916986055,40.44693244687132
277,oracle_prob,32249,130.996671614062,6,36,0.0,44.37948220621151,10.541104255355041,33.83837795085647,2.0,3.0,2.0,38.052172684038226,2.432762560214857,40.44693244687132
